,title
0,"동국제약, 건강기능식품 브랜드 '동영제' 론칭"
1,"78세 샌더스 ""대선 주자로서 건강 문제 없다"" 진단서 공개"
2,"KB손보, 납입면제 사유땐 기존 보험료도 환급 건강보험 출시"
3,"비타민, 비오틴 등 9종.. 새 주의사항 봤더니 <건강>"
4,일반 식품에도 건강 기능성 표시 허용
5,"‘살림남2’ 팝핀현준, 건강 이상? 아내와는 대치 모드"
6,[인사]국민건강보험 1급 승진 등
7,정신건강 상담해주는 ‘희망의 전화 129’ 1월 2일부터 무료통화
8,"박 장관 ""예방중심 건강체계·4차 산업혁명 도래"" 강조"
9,"[신년사]최기영 ""내년 AI 강국 개척…건강한 과학기술 생태계 조성"""
10,"송해, 폐렴 증세로 입원…""2~4주는 건강 회복에 주력"""
11,건강미 넘치는 이시영
12,"간헐적 단식, 정말 건강에 좋을까? 존스홉킨스대 연구"
13,정신건강 상담해주는 ‘희망의 전화 129’ 1월 2일부터 무료통화
14,경향신문 ‘독자들의 주치의’가 전하는 2020 ‘건강 키워드’
15,[2019 KBS 연기대상] 오정세 조연상 영예 “멋진 말 안 떠올라…건강한 배우 될 것”
16,담배 생각날 때.. 첫 5분 참으면 [굿모닝 건강]
17,[인사]국민건강보험공단
18,"박 장관 ""예방중심 건강체계·4차 산업혁명 도래"" 강조"
19,잡초를 건강기능성 식품원료로…농식품 신기술 선정
20,"""몸도, 맘도 건강한 2020년 되길""…신세경, 팬들에게 전한 새해 인사"
21,"임택 동구청장 “이웃이 있는 마을, 건강한 문화도시 만들 것”"
22,"랄라블라 ""다이어트·건강기능식품은 12월에 인기"""
23,[건강365]-부작용 없는 임플란트
24,"[신년사] 정장선 평택시장 ""건강한 평택, 명품 평택 만들 것"""
25,"[신년사]환경장관 ""환경권 40년…국민 건강과 안전 최우선"""
26,"""건강보험 재정 적자 왜곡시선, 정확히 설명하자"""
27,"[건강설계]초·중기 관절염, 줄기세포+PRP 치료"
28,"동해무릉건강숲, 웰니스 관광지 재지정"
29,[건강설계]우울증 치료 특효약 주변의 관심과 격려
30,"노인 기초연금, 하위 40%로 확대... 자궁·난소·유방·심장 초음파도 건강보험"
31,"대세와 대세의 만남...바디프랜드, 펭수 건강 지킴이 나서"
32,"[Talk, Talk! 건강상식] 임신부 변비, 어떻게 해결하나?"
33,"한·미 의약품 품질 협력, 건강기능식품까지 확대"
34,[신년인터뷰]허필홍 홍천군수 “홍천강 건강놀이터 새시대 만들것”
35,"'사랑의 불시착' 측 ""1월 4-5일, 스페셜 방송 예정…건강한 제작환경 확보 위해"" [공식입장]"
36,"""음식 잘 못 씹어, 힘든 내색 無""…레드벨벳 웬디, 멤버들이 전한 건강 상태 [종합]"
37,"광주 서구, 공공기관 5개소에 건강계단 설치"
38,장수군보건의료원 지역주민 건강검진
39,암젠코리아 '레파타' 건강보험 급여 확대
40,"“음주, 즐거운 만큼 건강하고 안전하게!”"
41,공익신고 전년대비 1.5배 증가…'건강분야' 21.1% 최다
42,푹 숙인 고개 따라 기울어지는 '목' 건강 '빨간불'
43,'문재인 케어'로 종합병원급 이상과 의원급 의료기관 건강보험 보장률 양극화
44,"2020년 경자년, 금연 성공하는 법 [건강, 아하 그렇구나]"
45,"유한건강생활, 신안군과 식품 자원 활성화 업무협약 체결"
46,"동해시, 홀몸 어르신 건강음료 지원사업 ‘호평’"
47,[MD포토] 박훈 '건강한 체격'
48,"유한건강생활, 신안군과 특산품 기능성 연구 등 업무제휴"
49,"넷마블, 건강한 게임 문화 만든다 ‘겨울가족캠프’ 참가자 모집"
50,'흰 쥐띠의 해'…백두산호랑이 기(氣) 받아 건강하세요
51,새해 건강 목표? 걷기부터 꼭 해야 하는 이유
52,선미의 건강한 아름다움…돋보이는 '청아한 비주얼' [화보]
53,"공주시, ‘오르면 건강이 쑤욱’ 건강계단 조성"
54,김선옥 국민건강보험공단 대구경북지역본부장 임명
55,[날씨톡톡] 새해도 행복하고 건강합시다…내일 아침 강추위
56,여성 자궁 건강 위해 빠뜨리면 안 되는 '이것'
57,"김제 죽산면 새마을부녀회, 건강기원 성품"
58,[새얼굴] 김대용 국민건강보험공단 인천경기지역본부장
59,서울시민 10명 중 3명 “정신건강 문제…스트레스가 1위”
60,"알바천국 '청소년 희망 콘서트' 성료…""건강한 알바 문화 조성"""
61,"양주시, 서부 건강생활지원센터 및 치매 안심센터 개소식 열려"
62,양주시 노인보호위원회 '출범'… 안전하고 건강한 노후생활 지원
63,"[소소한 건강 상식] 요즘 애들 긴 속눈썹, 진짜 미세 먼지 탓일까?"
64,"건강 빨간불 켜진 송해, 건강 위해 자주 찾은 '이곳'"
65,"[공식입장] JYP ""갓세븐 유겸, 건강상의 이유로 'MBC 가요대제전' 불참"""
66,건강 챙기고 능률 오르고‥.경기북부청사 건강 체인지업
67,"하루 커피 4잔, 체중 증가 막는다? [굿모닝 건강]"
68,"[7문 7답] 건강한 식생활, 건강을 찾는 가장 최선의 길"
69,새해에는 꼿꼿이…척추 건강 위한 자세 3
70,건강기능식품협회 회원사 38곳 ↑ 전체 규모 224개사
71,건강보험심사평가원에 중증 장애인 채용카페 문 열어
72,"[건강 돋보기] ‘쏴아~’ 파도 소리, 귀울림 ‘만성 이명’ 치료한다"
73,"고창군건강가정·다문화가족지원센터, 상하농원과 함께하는 다문화가족 연말파티"
74,"대구·경북, 오늘 한파주의보 발효...건강·동파 주의"
75,"세연통증클리닉 도수재활센터 개소...척추·관절, 도수치료로 건강 되찾으세요"
76,정신건강 육체건강은 운동이 짱입니다.
77,함양군 건강다가지원센터 '친구랑 함께 엄마나라 여행'
78,"복지부, 정신질환자 지속치료 지원 위한 건강보험 수가 시범사업 실시"
79,"인천시 서구, 인천지하철 2호선 역사 건강계단 조성"
80,"현대차 울산공장 임직원 봉사단, 지역 아동들과 건강 도시락 나눔"
81,환각상태서 건강보조식품만 훔친 40대 입건
82,"건강식품, 받는 이의 건강상태 따라 준비"
83,"[신년사] 민병희 강원교육감 ""건강한 민주시민 길러내겠다"""
84,한국건강관리협회 대구시지부 정문휴 본부장 취임  
85,‘제2회 동아 건강산업 박람회’ 내달 3∼4일 개최
86,박향 자치행정·이평형 복지건강국장
87,"포항시 북구보건소 정신건강복지센터, 보건복지부장관 표창 수상"
88,"포천도시공사, 보건소 건강증진팀에 감사패"
89,"함양군, 2020년 1기 아쿠아로빅(수중건강체조)교실 수강생 모집"
90,"[신년사] 정윤숙""예산 100억원 확보…건강한 여성경제 생태계 조성 노력"""
91,"창원대 LINC+사업단, 건강한 지역사회 조성 민·관·학 MOU"
92,신민아의 건강한 일상... 운동하는 여배우
93,윙입푸드­푸드나무 손잡고 중국 건강식품 시장 진출…시너지 효과는?
94,삼성전자 '편리하고 건강한 생활' 모토로 벤처 스타트업과 CES 동반 참가
95,"건강보험공단, 간호간병통합서비스 제공병상 수 올해 1.3만여 개 확대"
96,"익산시-원광대병원, 정신건강복지센터 민간위탁 협약 체결"
97,'새해 등산' 이왕 할거면 머리부터 발끝까지 건강하게!
98,"[Talk, Talk! 건강상식] 무릎서 나는 '뚝' 소리 정체는?"
99,토닥토닥… 함께 만드는 건강과천
100,"동국제약, 건강기능식품 브랜드 '동영제' 출범"
101,"임택 동구청장 “이웃이 있는 마을, 건강한 문화도시로”"
102,2019년 건강기능식품 재평가 결과 발표
103,"KB손보, 내달 2일 `건강보험과 건강하게 사는 이야기` 선보여"
104,"'사랑의 불시착' 측 ""1월 4-5일, 스페셜 방송 예정…건강한 제작환경 확보 위해"" [공식입장]"
105,"""음식 잘 못 씹어, 힘든 내색 無""…레드벨벳 웬디, 멤버들이 전한 건강 상태 [종합]"
106,"광주 서구, 공공기관 5개소에 건강계단 설치"
107,"랄라블라, 다이어트 및 건강기능식품 매출 12월 160% 성장"
108,장수군보건의료원 지역주민 건강검진
109,"[신년사] 국민건강보험공단 김용익 이사장 ""올해 기점으로 진정한 보험자로 거듭나길"""
110,"[신년사] 국민건강보험공단 김용익 이사장 ""올해 기점으로 진정한 보험자로 거듭나길"""
111,"KB손해보험, 새해 첫 신상품 `KB 건강보험과 건강하게 사는 이야기` 출시"
112,암젠코리아 '레파타' 건강보험 급여 확대
113,[인사] 국민건강보험공단 선임 실장 등 인사
114,"“음주, 즐거운 만큼 건강하고 안전하게!”"
115,한·미 의약품 품질 협력 지속…건강기능식품까지 확대
116,"새해 건강 계획, 시작은 건강검진으로"
117,"'살림남2' 팝핀현준, 검진 결과 공개 ""딸 생각해서라도 건강 챙기길"""
118,"동국제약, 건강기능식품 전문 브랜드 ‘동영제’ 론칭"
119,"웬디 건강상태 ""씹지 못해…부드러운 음식 섭취 중"""
120,"웬디 건강상태 ""씹지 못해…부드러운 음식 섭취 중"""
121,공익신고 전년대비 1.5배 증가…'건강분야' 21.1% 최다
122,"신세경 ""몸도 마음도 건강한 2020년 되시길"" 새해 인사"
